机构名称,表中文名,字段中文（可忽略）
,死亡登记信息,现居住地-门牌号
,死亡登记信息,联系人姓名
,死亡登记信息,家属身份证号
,死亡登记信息,联系人地址
,死亡登记信息,联系人电话
,死亡登记信息,直接死亡原因名称a
,死亡登记信息,发病日期A
,死亡登记信息,直接死亡原因名称b
,死亡登记信息,发病日期B
,死亡登记信息,直接死亡原因名称c
,死亡登记信息,发病日期c
,死亡登记信息,直接死亡原因名称d
,死亡登记信息,发病日期d
,死亡登记信息,其他疾病诊断名称1
,死亡登记信息,其他疾病诊断名称2
,死亡登记信息,其他疾病诊断名称3
,死亡登记信息,疾病的最高诊断医院名称
,死亡登记信息,死亡医院名称，当死亡医院代码为空时必填名称
,死亡登记信息,死亡最高诊断依据类别代码
,死亡登记信息,死亡最高诊断依据类别名称
,死亡登记信息,住院号
,死亡登记信息,报告者姓名
,死亡登记信息,报告日期
,死亡登记信息,填报单位名称
,死亡登记信息,死亡原因代码
,死亡登记信息,死亡原因名称
,死亡登记信息,根本死因代码
,死亡登记信息,死者生前病史及症状体征
,参保机构变化信息,姓名
,参保机构变化信息,公民身份证号
,参保机构变化信息,行政区划代码
,参保机构变化信息,社会保障号码
,参保机构变化信息,单位名称
,参保机构变化信息,统一社会信用代码
,参保机构变化信息,人员参保状态
,参保机构变化信息,个人缴费状态
,参保机构变化信息,开始日期
,参保机构变化信息,终止日期
,参保机构变化信息,险种类型
,个人服务处所信息,姓名
,个人服务处所信息,公民身份证号
,个人服务处所信息,机构名称
,个人服务处所信息,机构统一社会信用代码
,个人服务处所信息,机构所在行政区划
,个人服务处所信息,登记日期
,个人服务处所信息,工作岗位
,个人服兵役状态信息,姓名
,个人服兵役状态信息,公民身份证号
,个人服兵役状态信息,兵役状况
,就业职业时间线信息,姓名
,就业职业时间线信息,公民身份证号
,就业职业时间线信息,工作单位
,就业职业时间线信息,所在行政区划
,就业职业时间线信息,开始日期
,就业职业时间线信息,结束日期
,就业职业时间线信息,是否退休申请单位
,就业职业时间线信息,离退休类别
,就业职业时间线信息,离退休核发单位
,就业职业时间线信息,离退休核发时间
,特殊人群劳动能力评估信息,被鉴定人姓名
,特殊人群劳动能力评估信息,证件类型
,特殊人群劳动能力评估信息,被鉴定人证件号码
,特殊人群劳动能力评估信息,残疾等级
,特殊人群劳动能力评估信息,残疾性质
,特殊人群劳动能力评估信息,工作单位
,特殊人群劳动能力评估信息,疾病名称
,特殊人群劳动能力评估信息,鉴定结论
,特殊人群劳动能力评估信息,制发日期
,地区劳动争议案件统计信息,行政区划代码
,地区劳动争议案件统计信息,行政区划名称
,地区劳动争议案件统计信息,立案数
,地区劳动争议案件统计信息,结案数
,地区劳动争议案件统计信息,统计月份
,个人从事职业信息,姓名
,个人从事职业信息,公民身份证号
,个人从事职业信息,工作单位
,个人从事职业信息,从事职业名称
,个人从事职业信息,从事开始日期
,个人从事职业信息,从事结束日期
,救助群体认定结果信息,救助类型
,救助群体认定结果信息,救助人身份证号
,救助群体认定结果信息,户口性质
,救助群体认定结果信息,家庭总人口
,救助群体认定结果信息,居住地址
,救助群体认定结果信息,联系电话
,救助群体认定结果信息,累计收入
,救助群体认定结果信息,月人均收入
,救助群体认定结果信息,年份
,救助群体认定结果信息,月份
,救助群体认定结果信息,户籍地址
,救助群体认定结果信息,申请类别
,救助群体认定结果信息,致贫原因
,救助群体认定结果信息,低保类别
,救助群体认定结果信息,申请救助原因
,救助群体认定结果信息,累计月份
,救助群体认定结果信息,累计支出
,救助群体认定结果信息,保障标准
,救助群体认定结果信息,生活补助金
,救助群体认定结果信息,残疾补差金
,救助群体认定结果信息,其他补助金
,救助群体认定结果信息,总发放金额
,救助群体认定结果信息,调查时间
,救助群体认定结果信息,调查结果
,救助群体认定结果信息,区划编码
,救助家庭共同生活成员信息,救助类型
,救助家庭共同生活成员信息,身份证
,救助家庭共同生活成员信息,姓名
,救助家庭共同生活成员信息,户号
,救助家庭共同生活成员信息,性别
,救助家庭共同生活成员信息,出生日期
,救助家庭共同生活成员信息,民族
,救助家庭共同生活成员信息,文化程度
,救助家庭共同生活成员信息,健康状况
,救助家庭共同生活成员信息,婚姻状况
,救助家庭共同生活成员信息,职业状况
,救助家庭共同生活成员信息,政治面貌
,救助家庭共同生活成员信息,户口性质
,享受优抚人群信息,行政区划
,享受优抚人群信息,优抚类别
,享受优抚人群信息,姓名
,享受优抚人群信息,民族
,享受优抚人群信息,性别
,享受优抚人群信息,户口类别
,享受优抚人群信息,出生日期
,享受优抚人群信息,实际居住地址
,享受优抚人群信息,婚姻状况
,享受优抚人群信息,身份证号
,享受优抚人群信息,行政区划代码
,享受优抚人群信息,优抚对象状态
,享受优抚人群信息,入伍（参加工作）日期
,享受优抚人群信息,退伍（离退休）日期
,享受优抚人群信息,户口簿上地址
,享受优抚人群信息,户口簿上户口类别
,享受优抚人群信息,优抚证书编号
,享受优抚人群信息,就业情况
,享受优抚人群信息,是否属于孤老
,享受优抚人群信息,是否属于孤儿
,享受优抚人群信息,开始享受待遇年度
,享受优抚人群信息,停止享受待遇年度
,享受优抚人群信息,申请日期
,享受优抚人群信息,联系电话
,享受优抚人群信息,是否享受低保待遇
,享受优抚人群信息,殡葬死亡日期
,享受优抚人群信息,殡葬火化日期
,享受优抚人群信息,所属区县代码
,享受优抚人群信息,所属区县名称
,享受优抚人群信息,优抚原因说明
,个人综合社保缴纳金额信息,姓名
,个人综合社保缴纳金额信息,身份证件号码
,个人综合社保缴纳金额信息,缴费期别
,个人综合社保缴纳金额信息,单位名称
,个人综合社保缴纳金额信息,行政区划代码
,个人综合社保缴纳金额信息,社会保障号码
,个人综合社保缴纳金额信息,人员参保状态
,个人综合社保缴纳金额信息,个人缴费状态
,个人综合社保缴纳金额信息,医疗保险单位实缴金额
,个人综合社保缴纳金额信息,医疗保险个人实缴金额
,个人综合社保缴纳金额信息,医疗保险应缴总金额
,个人综合社保缴纳金额信息,医疗保险实缴总金额
,个人综合社保缴纳金额信息,医疗保险账户余额
,个人综合社保缴纳金额信息,养老保险单位实缴金额
,个人综合社保缴纳金额信息,养老保险个人实缴金额
,个人综合社保缴纳金额信息,养老保险应缴总金额
,个人综合社保缴纳金额信息,养老保险实缴总金额
,个人综合社保缴纳金额信息,工伤保险单位实缴金额
,个人综合社保缴纳金额信息,工伤保险个人实缴金额
,个人综合社保缴纳金额信息,工伤保险应缴总金额
,个人综合社保缴纳金额信息,工伤保险实缴总金额
,个人综合社保缴纳金额信息,失业保险单位实缴金额
,个人综合社保缴纳金额信息,失业保险个人实缴金额
,个人综合社保缴纳金额信息,失业保险应缴总金额
,个人综合社保缴纳金额信息,失业保险实缴总金额
,个人综合社保缴纳金额信息,生育保险单位实缴金额
,个人综合社保缴纳金额信息,生育保险个人实缴金额
,个人综合社保缴纳金额信息,生育保险应缴总金额
,个人综合社保缴纳金额信息,生育保险实缴总金额
,个人综合社保缴纳金额信息,公积金个人账号
,个人综合社保缴纳金额信息,公积金个人月缴存比例（%）
,个人综合社保缴纳金额信息,公积金单位月缴存比例（%）
,个人综合社保缴纳金额信息,公积金个人月缴存金额
,个人综合社保缴纳金额信息,公积金单位月缴存金额
,个人综合社保缴纳金额信息,公积金实缴总金额
,个人综合社保缴纳金额信息,公积金账户余额
,社会保障综合统计信息,行政区划代码
,社会保障综合统计信息,统计年月
,社会保障综合统计信息,边缘救助人员数
,社会保障综合统计信息,低保救助人员数
,社会保障综合统计信息,临时救助人员数
,社会保障综合统计信息,医疗救助人员数
,社会保障综合统计信息,优抚对象人员数
,社会保障综合统计信息,居家养老服务人员数
,社会保障综合统计信息,收养登记人员数
,全量人口社保状态,行政区划代码
,全量人口社保状态,统计年月
,全量人口社保状态,实有人口数
,全量人口社保状态,医疗保险缴纳人数
,全量人口社保状态,养老保险缴纳人数
,全量人口社保状态,工伤保险缴纳人数
,全量人口社保状态,失业保险缴纳人数
,全量人口社保状态,生育保险缴纳人数
,全量人口社保状态,医疗保险缴纳金额
,全量人口社保状态,养老保险缴纳金额
,全量人口社保状态,工伤保险缴纳金额
,全量人口社保状态,失业保险缴纳金额
,全量人口社保状态,生育保险缴纳金额
,全量人口社保状态,五险全缴纳人数
,全量人口社保状态,五险全缴纳金额
,全量人口社保状态,5年内退休人员数
,全量人口社保状态,无社保人员数
,重点人才基础信息,身份证号
,重点人才基础信息,姓名
,重点人才基础信息,性别
,重点人才基础信息,学历
,重点人才基础信息,最高学历毕业院校
,重点人才基础信息,是否拥有高价值证件
,重点人才基础信息,拥有专利数量
,重点人才基础信息,拥有知识产权数量
,重点人才基础信息,是否为高学历人才
,重点人才基础信息,是否为高校老师
,个人能力资质证件汇总,身份证号
,个人能力资质证件汇总,姓名
,个人能力资质证件汇总,初次领证日期
,个人能力资质证件汇总,发证机关
,个人能力资质证件汇总,证书编号
